timestamp,topic,valor
2025-11-17 11:39:12,lan/sala1/sensor/hum,22.88
2025-11-17 11:39:13,lan/sala1/sensor/temp,20.9
2025-11-17 11:39:14,lan/sala2/sensor/temp,27.69
2025-11-17 11:39:14,lan/sala1/sensor/hum,25.37
2025-11-17 11:39:15,lan/sala1/sensor/temp,25.11
2025-11-17 11:39:16,lan/sala2/sensor/temp,19.88
2025-11-17 11:39:16,lan/sala1/sensor/hum,18.84
2025-11-17 11:39:17,lan/sala1/sensor/temp,20.69
2025-11-17 11:39:18,lan/sala2/sensor/temp,24.22
2025-11-17 11:39:18,lan/sala1/sensor/hum,27.81
2025-11-17 11:39:19,lan/sala1/sensor/temp,27.54
2025-11-17 11:39:20,lan/sala2/sensor/temp,23.01
2025-11-17 11:39:20,lan/sala1/sensor/hum,22.78
2025-11-17 11:39:21,lan/sala1/sensor/temp,23.77
2025-11-17 11:39:22,lan/sala2/sensor/temp,19.91
2025-11-17 11:39:22,lan/sala1/sensor/hum,24.19
2025-11-17 11:39:23,lan/sala1/sensor/temp,20.63
2025-11-17 11:39:24,lan/sala2/sensor/temp,21.38
2025-11-17 11:39:24,lan/sala1/sensor/hum,25.68
2025-11-17 11:39:25,lan/sala1/sensor/temp,22.16
2025-11-17 11:39:26,lan/sala2/sensor/temp,27.77
2025-11-17 11:39:26,lan/sala1/sensor/hum,22.7
2025-11-17 11:39:27,lan/sala1/sensor/temp,24.46
2025-11-17 11:39:28,lan/sala2/sensor/temp,20.44
2025-11-17 11:39:28,lan/sala1/sensor/hum,25.16
2025-11-17 11:39:29,lan/sala1/sensor/temp,20.43
2025-11-17 11:39:30,lan/sala2/sensor/temp,25.25
2025-11-17 11:39:30,lan/sala1/sensor/hum,18.97
2025-11-17 11:39:31,lan/sala1/sensor/temp,29.87
2025-11-17 11:39:32,lan/sala2/sensor/temp,20.83
2025-11-17 11:39:32,lan/sala1/sensor/hum,27.95
2025-11-17 11:39:33,lan/sala1/sensor/temp,28.64
2025-11-17 11:39:34,lan/sala2/sensor/temp,28.61
2025-11-17 11:39:34,lan/sala1/sensor/hum,21.21
2025-11-17 11:39:35,lan/sala1/sensor/temp,21.78
2025-11-17 11:39:36,lan/sala2/sensor/temp,19.46
2025-11-17 11:39:36,lan/sala1/sensor/hum,23.22
2025-11-17 11:39:37,lan/sala1/sensor/temp,28.02
2025-11-17 11:39:38,lan/sala2/sensor/temp,26.72
2025-11-17 11:39:38,lan/sala1/sensor/hum,27.31
2025-11-17 11:39:39,lan/sala1/sensor/temp,27.96
2025-11-17 11:39:40,lan/sala2/sensor/temp,18.13
2025-11-17 11:39:40,lan/sala1/sensor/hum,28.26
2025-11-17 11:39:41,lan/sala1/sensor/temp,19.7
2025-11-17 11:39:42,lan/sala2/sensor/temp,23.82
2025-11-17 11:39:42,lan/sala1/sensor/hum,25.21
2025-11-17 11:39:43,lan/sala1/sensor/temp,20.53
2025-11-17 11:39:44,lan/sala2/sensor/temp,25.5
2025-11-17 11:39:44,lan/sala1/sensor/hum,27.21
2025-11-17 11:39:45,lan/sala1/sensor/temp,27.22
2025-11-17 11:39:46,lan/sala2/sensor/temp,29.96
2025-11-17 11:39:46,lan/sala1/sensor/hum,25.49
2025-11-17 11:39:47,lan/sala1/sensor/temp,28.17
2025-11-17 11:39:48,lan/sala2/sensor/temp,26.2
2025-11-17 11:39:48,lan/sala1/sensor/hum,21.5
2025-11-17 11:39:49,lan/sala1/sensor/temp,21.92
2025-11-17 11:39:50,lan/sala2/sensor/temp,18.91
2025-11-17 11:39:50,lan/sala1/sensor/hum,19.0
2025-11-17 11:39:51,lan/sala1/sensor/temp,18.23
2025-11-17 11:39:52,lan/sala2/sensor/temp,27.83
2025-11-17 11:39:52,lan/sala1/sensor/hum,20.87
2025-11-17 11:39:53,lan/sala1/sensor/temp,26.91
2025-11-17 11:39:54,lan/sala2/sensor/temp,18.95
2025-11-17 11:39:55,lan/sala1/sensor/hum,27.83
2025-11-17 11:39:55,lan/sala1/sensor/temp,22.6
2025-11-17 11:39:56,lan/sala2/sensor/temp,18.01
2025-11-17 11:39:56,lan/sala1/sensor/hum,21.43
2025-11-17 11:39:57,lan/sala1/sensor/temp,27.07
2025-11-17 11:39:58,lan/sala2/sensor/temp,22.28
2025-11-17 11:39:59,lan/sala1/sensor/hum,19.39
2025-11-17 11:39:59,lan/sala1/sensor/temp,20.82
2025-11-17 11:40:00,lan/sala2/sensor/temp,25.37
2025-11-17 11:40:00,lan/sala1/sensor/hum,20.32
2025-11-17 11:40:01,lan/sala1/sensor/temp,20.56
2025-11-17 11:40:02,lan/sala2/sensor/temp,27.75
2025-11-17 11:40:03,lan/sala1/sensor/hum,28.17
2025-11-17 11:40:03,lan/sala1/sensor/temp,25.57
2025-11-17 11:40:04,lan/sala2/sensor/temp,18.95
2025-11-17 11:40:04,lan/sala1/sensor/hum,20.41
2025-11-17 11:40:05,lan/sala1/sensor/temp,20.47
2025-11-17 11:40:06,lan/sala2/sensor/temp,25.61
2025-11-17 11:40:06,lan/sala1/sensor/hum,23.3
2025-11-17 11:40:07,lan/sala1/sensor/temp,22.52
2025-11-17 11:40:08,lan/sala2/sensor/temp,19.1
2025-11-17 11:40:08,lan/sala1/sensor/hum,22.21
2025-11-17 11:40:09,lan/sala1/sensor/temp,21.71
2025-11-17 11:40:10,lan/sala2/sensor/temp,28.77
2025-11-17 11:40:11,lan/sala1/sensor/hum,27.79
2025-11-17 11:40:11,lan/sala1/sensor/temp,26.56
2025-11-17 11:40:12,lan/sala2/sensor/temp,24.44
2025-11-17 11:40:12,lan/sala1/sensor/hum,20.83
2025-11-17 11:40:13,lan/sala1/sensor/temp,27.9
2025-11-17 11:40:14,lan/sala2/sensor/temp,23.0
2025-11-17 11:40:14,lan/sala1/sensor/hum,26.08
2025-11-17 11:40:15,lan/sala1/sensor/temp,27.29
2025-11-17 11:40:16,lan/sala2/sensor/temp,21.27
2025-11-17 11:40:16,lan/sala1/sensor/hum,20.81
2025-11-17 11:40:17,lan/sala1/sensor/temp,28.97
2025-11-17 11:40:18,lan/sala2/sensor/temp,23.42
2025-11-17 11:40:18,lan/sala1/sensor/hum,25.97
2025-11-17 11:40:19,lan/sala1/sensor/temp,18.66
2025-11-17 11:40:20,lan/sala2/sensor/temp,21.12
2025-11-17 11:40:20,lan/sala1/sensor/hum,29.7
2025-11-17 11:40:21,lan/sala1/sensor/temp,24.41
2025-11-17 11:40:22,lan/sala2/sensor/temp,25.99
2025-11-17 11:40:23,lan/sala1/sensor/hum,22.54
2025-11-17 11:40:23,lan/sala1/sensor/temp,25.49
2025-11-17 11:40:24,lan/sala2/sensor/temp,22.52
2025-11-17 11:40:25,lan/sala1/sensor/hum,29.12
2025-11-17 11:40:25,lan/sala1/sensor/temp,20.29
2025-11-17 11:40:26,lan/sala2/sensor/temp,21.71
2025-11-17 11:40:26,lan/sala1/sensor/hum,28.5
2025-11-17 11:40:27,lan/sala1/sensor/temp,19.44
2025-11-17 11:40:28,lan/sala2/sensor/temp,22.27
2025-11-17 11:40:28,lan/sala1/sensor/hum,25.88
2025-11-17 11:40:29,lan/sala1/sensor/temp,25.11
2025-11-17 11:40:30,lan/sala2/sensor/temp,26.53
2025-11-17 11:40:31,lan/sala1/sensor/hum,26.07
2025-11-17 11:40:31,lan/sala1/sensor/temp,18.7
2025-11-17 11:40:32,lan/sala2/sensor/temp,25.33
2025-11-17 11:40:33,lan/sala1/sensor/hum,18.76
2025-11-17 11:40:33,lan/sala1/sensor/temp,23.73
2025-11-17 11:40:34,lan/sala2/sensor/temp,22.45
2025-11-17 11:40:34,lan/sala1/sensor/hum,29.65
2025-11-17 11:40:35,lan/sala1/sensor/temp,21.72
2025-11-17 11:40:36,lan/sala2/sensor/temp,27.89
2025-11-17 11:40:37,lan/sala1/sensor/hum,20.26
2025-11-17 11:40:37,lan/sala1/sensor/temp,25.34
2025-11-17 11:40:38,lan/sala2/sensor/temp,23.36
2025-11-17 11:40:38,lan/sala1/sensor/hum,23.78
2025-11-17 11:40:39,lan/sala1/sensor/temp,21.12
2025-11-17 11:40:40,lan/sala2/sensor/temp,21.67
2025-11-17 11:40:40,lan/sala1/sensor/hum,21.95
2025-11-17 11:40:41,lan/sala1/sensor/temp,21.6
2025-11-17 11:40:42,lan/sala2/sensor/temp,29.16
2025-11-17 11:40:43,lan/sala1/sensor/hum,23.4
2025-11-17 11:40:43,lan/sala1/sensor/temp,23.21
2025-11-17 11:40:44,lan/sala2/sensor/temp,18.4
2025-11-17 11:40:45,lan/sala1/sensor/hum,18.13
2025-11-17 11:40:45,lan/sala1/sensor/temp,21.22
2025-11-17 11:40:46,lan/sala2/sensor/temp,24.26
2025-11-17 11:40:47,lan/sala1/sensor/hum,26.55
2025-11-17 11:40:47,lan/sala1/sensor/temp,29.95
2025-11-17 11:40:48,lan/sala2/sensor/temp,27.88
2025-11-17 11:40:49,lan/sala1/sensor/hum,19.47
2025-11-17 11:40:49,lan/sala1/sensor/temp,28.24
2025-11-17 11:40:50,lan/sala2/sensor/temp,20.17
2025-11-17 11:40:51,lan/sala1/sensor/hum,26.61
2025-11-17 11:40:51,lan/sala1/sensor/temp,21.26
2025-11-17 11:40:52,lan/sala2/sensor/temp,28.35
2025-11-17 11:40:53,lan/sala1/sensor/hum,20.96
2025-11-17 11:40:53,lan/sala1/sensor/temp,20.05
2025-11-17 11:40:54,lan/sala2/sensor/temp,22.91
2025-11-17 11:40:55,lan/sala1/sensor/hum,26.93
2025-11-17 11:40:55,lan/sala1/sensor/temp,24.95
2025-11-17 11:40:56,lan/sala2/sensor/temp,25.22
2025-11-17 11:40:57,lan/sala1/sensor/hum,23.71
2025-11-17 11:40:57,lan/sala1/sensor/temp,24.5
2025-11-17 11:40:58,lan/sala2/sensor/temp,21.21
2025-11-17 11:40:59,lan/sala1/sensor/hum,21.89
2025-11-17 11:40:59,lan/sala1/sensor/temp,23.28
2025-11-17 11:41:00,lan/sala2/sensor/temp,26.5
2025-11-17 11:41:01,lan/sala1/sensor/hum,24.05
2025-11-17 11:41:01,lan/sala1/sensor/temp,27.71
2025-11-17 11:41:02,lan/sala2/sensor/temp,24.46
2025-11-17 11:41:03,lan/sala1/sensor/hum,29.7
2025-11-17 11:41:03,lan/sala1/sensor/temp,20.3
2025-11-17 11:41:04,lan/sala2/sensor/temp,23.89
2025-11-17 11:41:05,lan/sala1/sensor/hum,23.19
2025-11-17 11:41:05,lan/sala1/sensor/temp,22.34
2025-11-17 11:41:06,lan/sala2/sensor/temp,24.09
2025-11-17 11:41:07,lan/sala1/sensor/hum,25.05
2025-11-17 11:41:07,lan/sala1/sensor/temp,26.51
2025-11-17 11:41:08,lan/sala2/sensor/temp,18.05
2025-11-17 11:41:09,lan/sala1/sensor/hum,22.67
2025-11-17 11:41:09,lan/sala1/sensor/temp,20.83
2025-11-17 11:41:10,lan/sala2/sensor/temp,18.09
2025-11-17 11:41:11,lan/sala1/sensor/hum,19.44
2025-11-17 11:41:11,lan/sala1/sensor/temp,21.55
2025-11-17 11:41:12,lan/sala2/sensor/temp,29.75
2025-11-17 11:41:13,lan/sala1/sensor/hum,27.7
2025-11-17 11:41:13,lan/sala1/sensor/temp,28.98
2025-11-17 11:41:14,lan/sala2/sensor/temp,24.63
2025-11-17 11:41:15,lan/sala1/sensor/hum,26.18
2025-11-17 11:41:15,lan/sala1/sensor/temp,21.1
2025-11-17 11:41:16,lan/sala2/sensor/temp,29.4
2025-11-17 11:41:17,lan/sala1/sensor/hum,28.35
2025-11-17 11:41:17,lan/sala1/sensor/temp,28.13
2025-11-17 11:41:18,lan/sala2/sensor/temp,22.17
2025-11-17 11:41:19,lan/sala1/sensor/hum,25.21
2025-11-17 11:41:19,lan/sala1/sensor/temp,29.53
2025-11-17 11:41:20,lan/sala2/sensor/temp,25.31
2025-11-17 11:41:21,lan/sala1/sensor/hum,19.63
2025-11-17 11:41:21,lan/sala1/sensor/temp,20.03
2025-11-17 11:41:22,lan/sala2/sensor/temp,28.15
2025-11-17 11:41:23,lan/sala1/sensor/hum,21.15
2025-11-17 11:41:23,lan/sala1/sensor/temp,25.17
2025-11-17 11:41:24,lan/sala2/sensor/temp,27.05
2025-11-17 11:41:25,lan/sala1/sensor/hum,29.05
2025-11-17 11:41:25,lan/sala1/sensor/temp,22.69
2025-11-17 11:41:26,lan/sala2/sensor/temp,23.02
2025-11-17 11:41:27,lan/sala1/sensor/hum,18.13
2025-11-17 11:41:27,lan/sala1/sensor/temp,22.28
2025-11-17 11:41:28,lan/sala2/sensor/temp,21.59
2025-11-17 11:41:29,lan/sala1/sensor/hum,29.05
2025-11-17 11:41:29,lan/sala1/sensor/temp,25.52
2025-11-17 11:41:30,lan/sala2/sensor/temp,26.86
2025-11-17 11:41:31,lan/sala1/sensor/hum,24.85
2025-11-17 11:41:31,lan/sala1/sensor/temp,27.6
2025-11-17 11:41:32,lan/sala2/sensor/temp,28.44
2025-11-17 11:41:33,lan/sala1/sensor/hum,26.86
2025-11-17 11:41:33,lan/sala1/sensor/temp,19.28
2025-11-17 11:41:34,lan/sala2/sensor/temp,21.06
2025-11-17 11:41:35,lan/sala1/sensor/hum,18.39
2025-11-17 11:41:35,lan/sala1/sensor/temp,21.57
2025-11-17 11:41:36,lan/sala2/sensor/temp,22.1
2025-11-17 11:41:37,lan/sala1/sensor/hum,19.18
2025-11-17 11:41:37,lan/sala1/sensor/temp,24.77
2025-11-17 11:41:38,lan/sala2/sensor/temp,21.33
2025-11-17 11:41:39,lan/sala1/sensor/hum,29.2
2025-11-17 11:41:39,lan/sala1/sensor/temp,22.13
2025-11-17 11:41:40,lan/sala2/sensor/temp,20.67
2025-11-17 11:41:41,lan/sala1/sensor/hum,29.37
2025-11-17 11:41:41,lan/sala1/sensor/temp,24.6
2025-11-17 11:41:42,lan/sala2/sensor/temp,29.79
2025-11-17 11:41:43,lan/sala1/sensor/hum,29.7
2025-11-17 11:41:43,lan/sala1/sensor/temp,24.11
2025-11-17 11:41:44,lan/sala2/sensor/temp,28.55
2025-11-17 11:41:45,lan/sala1/sensor/hum,23.6
2025-11-17 11:41:45,lan/sala1/sensor/temp,25.86
2025-11-17 11:41:46,lan/sala2/sensor/temp,26.81
2025-11-17 11:41:47,lan/sala1/sensor/hum,28.53
2025-11-17 11:41:47,lan/sala1/sensor/temp,21.64
2025-11-17 11:41:48,lan/sala2/sensor/temp,23.48
2025-11-17 11:41:49,lan/sala1/sensor/hum,18.64
2025-11-17 11:41:49,lan/sala1/sensor/temp,18.2
2025-11-17 11:41:50,lan/sala2/sensor/temp,25.7
2025-11-17 11:41:51,lan/sala1/sensor/hum,25.51
2025-11-17 11:41:51,lan/sala1/sensor/temp,20.76
2025-11-17 11:41:52,lan/sala2/sensor/temp,29.32
2025-11-17 11:41:53,lan/sala1/sensor/hum,22.5
2025-11-17 11:41:53,lan/sala1/sensor/temp,24.89
2025-11-17 11:41:54,lan/sala2/sensor/temp,21.68
2025-11-17 11:41:55,lan/sala1/sensor/hum,29.49
2025-11-17 11:41:55,lan/sala1/sensor/temp,23.23
2025-11-17 11:41:56,lan/sala2/sensor/temp,24.39
2025-11-17 11:41:57,lan/sala1/sensor/hum,26.42
2025-11-17 11:41:57,lan/sala1/sensor/temp,26.52
2025-11-17 11:41:58,lan/sala2/sensor/temp,24.61
2025-11-17 11:41:59,lan/sala1/sensor/hum,28.63
2025-11-17 11:41:59,lan/sala1/sensor/temp,20.31
2025-11-17 11:42:00,lan/sala2/sensor/temp,25.97
2025-11-17 11:42:01,lan/sala1/sensor/hum,21.44
2025-11-17 11:42:01,lan/sala1/sensor/temp,20.61
2025-11-17 11:42:02,lan/sala2/sensor/temp,19.65
2025-11-17 11:42:03,lan/sala1/sensor/hum,26.0
2025-11-17 11:42:03,lan/sala1/sensor/temp,28.22
2025-11-17 11:42:04,lan/sala2/sensor/temp,29.93
2025-11-17 11:42:05,lan/sala1/sensor/hum,22.94
2025-11-17 11:42:05,lan/sala1/sensor/temp,23.61
2025-11-17 11:42:06,lan/sala2/sensor/temp,19.74
2025-11-17 11:42:07,lan/sala1/sensor/hum,20.16
2025-11-17 11:42:07,lan/sala1/sensor/temp,23.9
2025-11-17 11:42:08,lan/sala2/sensor/temp,22.6
2025-11-17 11:42:09,lan/sala1/sensor/hum,25.46
2025-11-17 11:42:09,lan/sala1/sensor/temp,22.35
2025-11-17 11:42:10,lan/sala2/sensor/temp,24.62
2025-11-17 11:42:11,lan/sala1/sensor/hum,21.45
2025-11-17 11:42:11,lan/sala1/sensor/temp,21.67
2025-11-17 11:42:12,lan/sala2/sensor/temp,29.3
2025-11-17 11:42:13,lan/sala1/sensor/hum,22.06
2025-11-17 11:42:13,lan/sala1/sensor/temp,25.09
2025-11-17 11:42:14,lan/sala2/sensor/temp,21.32
2025-11-17 11:42:15,lan/sala1/sensor/hum,27.34
2025-11-17 11:42:15,lan/sala1/sensor/temp,25.82
2025-11-17 11:42:16,lan/sala2/sensor/temp,27.43
2025-11-17 11:42:17,lan/sala1/sensor/hum,29.97
2025-11-17 11:42:17,lan/sala1/sensor/temp,27.03
2025-11-17 11:42:18,lan/sala2/sensor/temp,21.64
2025-11-17 11:42:19,lan/sala1/sensor/hum,19.6
2025-11-17 11:42:19,lan/sala1/sensor/temp,25.41
2025-11-17 11:42:20,lan/sala2/sensor/temp,27.96
2025-11-17 11:42:21,lan/sala1/sensor/hum,22.55
2025-11-17 11:42:21,lan/sala1/sensor/temp,25.7
2025-11-17 11:42:22,lan/sala2/sensor/temp,28.77
2025-11-17 11:42:23,lan/sala1/sensor/hum,20.15
2025-11-17 11:42:23,lan/sala1/sensor/temp,23.35
2025-11-17 11:42:24,lan/sala2/sensor/temp,27.55
2025-11-17 11:42:25,lan/sala1/sensor/hum,29.49
2025-11-17 11:42:25,lan/sala1/sensor/temp,24.76
2025-11-17 11:42:26,lan/sala2/sensor/temp,23.71
2025-11-17 11:42:27,lan/sala1/sensor/hum,29.58
2025-11-17 11:42:27,lan/sala1/sensor/temp,25.89
2025-11-17 11:42:28,lan/sala2/sensor/temp,21.16
2025-11-17 11:42:29,lan/sala1/sensor/hum,19.87
2025-11-17 11:42:29,lan/sala1/sensor/temp,18.69
2025-11-17 11:42:30,lan/sala2/sensor/temp,29.07
2025-11-17 11:42:31,lan/sala1/sensor/hum,19.55
2025-11-17 11:42:31,lan/sala1/sensor/temp,19.86
2025-11-17 11:42:32,lan/sala2/sensor/temp,19.63
2025-11-17 11:42:33,lan/sala1/sensor/hum,21.78
2025-11-17 11:42:33,lan/sala1/sensor/temp,19.14
2025-11-17 11:42:34,lan/sala2/sensor/temp,22.54
2025-11-17 11:42:35,lan/sala1/sensor/hum,24.19
2025-11-17 11:42:35,lan/sala1/sensor/temp,21.75
2025-11-17 11:42:36,lan/sala2/sensor/temp,21.9
2025-11-17 11:42:37,lan/sala1/sensor/hum,22.08
2025-11-17 11:42:37,lan/sala1/sensor/temp,22.83
2025-11-17 11:42:38,lan/sala2/sensor/temp,27.16
2025-11-17 11:42:39,lan/sala1/sensor/hum,27.85
2025-11-17 11:42:39,lan/sala1/sensor/temp,21.45
2025-11-17 11:42:40,lan/sala2/sensor/temp,19.11
2025-11-17 11:42:41,lan/sala1/sensor/hum,24.81
2025-11-17 11:42:41,lan/sala1/sensor/temp,28.23
2025-11-17 11:42:42,lan/sala2/sensor/temp,18.7
2025-11-17 11:42:43,lan/sala1/sensor/hum,19.83
2025-11-17 11:42:43,lan/sala1/sensor/temp,28.89
2025-11-17 11:42:44,lan/sala2/sensor/temp,26.89
2025-11-17 11:42:45,lan/sala1/sensor/hum,22.87
2025-11-17 11:42:45,lan/sala1/sensor/temp,20.93
2025-11-17 11:42:46,lan/sala2/sensor/temp,19.24
2025-11-17 11:42:47,lan/sala1/sensor/hum,29.56
2025-11-17 11:42:47,lan/sala1/sensor/temp,19.99
2025-11-17 11:42:48,lan/sala2/sensor/temp,23.97
2025-11-17 11:42:49,lan/sala1/sensor/hum,26.1
2025-11-17 11:42:49,lan/sala1/sensor/temp,20.99
2025-11-17 11:42:50,lan/sala2/sensor/temp,19.0
2025-11-17 11:42:51,lan/sala1/sensor/hum,29.43
2025-11-17 11:42:51,lan/sala1/sensor/temp,19.46
2025-11-17 11:42:52,lan/sala2/sensor/temp,25.55
2025-11-17 11:42:53,lan/sala1/sensor/hum,21.07
2025-11-17 11:42:53,lan/sala1/sensor/temp,29.99
2025-11-17 11:42:54,lan/sala2/sensor/temp,20.86
2025-11-17 11:42:55,lan/sala1/sensor/hum,27.41
2025-11-17 11:42:55,lan/sala1/sensor/temp,28.69
2025-11-17 11:42:56,lan/sala2/sensor/temp,23.43
2025-11-17 11:42:57,lan/sala1/sensor/hum,28.09
2025-11-17 11:42:57,lan/sala1/sensor/temp,27.13
2025-11-17 11:42:58,lan/sala2/sensor/temp,27.6
2025-11-17 11:42:59,lan/sala1/sensor/hum,27.6
2025-11-17 11:42:59,lan/sala1/sensor/temp,26.81
2025-11-17 11:43:00,lan/sala2/sensor/temp,27.67
2025-11-17 11:43:01,lan/sala1/sensor/hum,24.72
2025-11-17 11:43:01,lan/sala1/sensor/temp,27.93
2025-11-17 11:43:02,lan/sala2/sensor/temp,24.95
2025-11-17 11:43:03,lan/sala1/sensor/hum,27.7
2025-11-17 11:43:03,lan/sala1/sensor/temp,19.81
2025-11-17 11:43:04,lan/sala2/sensor/temp,19.4
2025-11-17 11:43:05,lan/sala1/sensor/hum,25.07
2025-11-17 11:43:05,lan/sala1/sensor/temp,21.83
2025-11-17 11:43:06,lan/sala2/sensor/temp,27.95
2025-11-17 11:43:07,lan/sala1/sensor/hum,23.31
2025-11-17 11:43:07,lan/sala1/sensor/temp,18.59
2025-11-17 11:43:08,lan/sala2/sensor/temp,24.17
2025-11-17 11:43:09,lan/sala1/sensor/hum,20.33
2025-11-17 11:43:09,lan/sala1/sensor/temp,21.58
2025-11-17 11:43:10,lan/sala2/sensor/temp,19.25
2025-11-17 11:43:11,lan/sala1/sensor/hum,22.98
2025-11-17 11:43:11,lan/sala1/sensor/temp,22.99
2025-11-17 11:43:12,lan/sala2/sensor/temp,20.0
2025-11-17 11:43:13,lan/sala1/sensor/hum,23.76
2025-11-17 11:43:13,lan/sala1/sensor/temp,29.61
2025-11-17 11:43:14,lan/sala2/sensor/temp,20.63
2025-11-17 11:43:15,lan/sala1/sensor/hum,28.39
2025-11-17 11:43:15,lan/sala1/sensor/temp,22.07
2025-11-17 11:43:16,lan/sala2/sensor/temp,21.7
2025-11-17 11:43:17,lan/sala1/sensor/hum,20.64
2025-11-17 11:43:17,lan/sala1/sensor/temp,27.24
2025-11-17 11:43:18,lan/sala2/sensor/temp,28.43
2025-11-17 11:43:19,lan/sala1/sensor/hum,26.92
2025-11-17 11:43:19,lan/sala1/sensor/temp,26.9
2025-11-17 11:43:20,lan/sala2/sensor/temp,22.97
2025-11-17 11:43:21,lan/sala1/sensor/hum,21.83
2025-11-17 11:43:21,lan/sala1/sensor/temp,19.64
2025-11-17 11:43:22,lan/sala2/sensor/temp,26.01
2025-11-17 11:43:23,lan/sala1/sensor/hum,21.22
2025-11-17 11:43:23,lan/sala1/sensor/temp,27.73
2025-11-17 11:43:24,lan/sala2/sensor/temp,29.38
2025-11-17 11:43:25,lan/sala1/sensor/hum,21.21
2025-11-17 11:43:25,lan/sala1/sensor/temp,23.18
2025-11-17 11:43:26,lan/sala2/sensor/temp,29.78
2025-11-17 11:43:27,lan/sala1/sensor/hum,19.82
2025-11-17 11:43:27,lan/sala1/sensor/temp,24.78
2025-11-17 11:43:28,lan/sala2/sensor/temp,20.74
2025-11-17 11:43:29,lan/sala1/sensor/hum,22.64
2025-11-17 11:43:29,lan/sala1/sensor/temp,29.06
2025-11-17 11:43:30,lan/sala2/sensor/temp,27.42
2025-11-17 11:43:31,lan/sala1/sensor/hum,27.82
2025-11-17 11:43:31,lan/sala1/sensor/temp,22.66
2025-11-17 11:43:32,lan/sala2/sensor/temp,25.06
2025-11-17 11:43:33,lan/sala1/sensor/hum,21.47
2025-11-17 11:43:33,lan/sala1/sensor/temp,22.05
2025-11-17 11:43:34,lan/sala2/sensor/temp,24.93
2025-11-17 11:43:35,lan/sala1/sensor/hum,26.42
2025-11-17 11:43:35,lan/sala1/sensor/temp,19.43
2025-11-17 11:43:36,lan/sala2/sensor/temp,22.47
2025-11-17 11:43:37,lan/sala1/sensor/hum,22.63
2025-11-17 11:43:37,lan/sala1/sensor/temp,27.36
2025-11-17 11:43:38,lan/sala2/sensor/temp,20.31
2025-11-17 11:43:39,lan/sala1/sensor/hum,27.78
2025-11-17 11:43:39,lan/sala1/sensor/temp,25.29
2025-11-17 11:43:40,lan/sala2/sensor/temp,28.13
2025-11-17 11:43:41,lan/sala1/sensor/hum,28.11
2025-11-17 11:43:41,lan/sala1/sensor/temp,18.94
2025-11-17 11:43:42,lan/sala2/sensor/temp,28.29
2025-11-17 11:43:43,lan/sala1/sensor/hum,18.9
2025-11-17 11:43:43,lan/sala1/sensor/temp,24.67
2025-11-17 11:43:44,lan/sala2/sensor/temp,29.9
2025-11-17 11:43:45,lan/sala1/sensor/hum,29.76
2025-11-17 11:43:45,lan/sala1/sensor/temp,29.04
2025-11-17 11:43:46,lan/sala2/sensor/temp,20.73
2025-11-17 11:43:47,lan/sala1/sensor/hum,21.37
2025-11-17 11:43:47,lan/sala1/sensor/temp,25.98
2025-11-17 11:43:48,lan/sala2/sensor/temp,28.61
2025-11-17 11:43:49,lan/sala1/sensor/hum,20.56
2025-11-17 11:43:49,lan/sala1/sensor/temp,20.81
2025-11-17 11:43:50,lan/sala2/sensor/temp,25.06
2025-11-17 11:43:51,lan/sala1/sensor/hum,23.07
2025-11-17 11:43:51,lan/sala1/sensor/temp,22.96
2025-11-17 11:43:52,lan/sala2/sensor/temp,29.45
2025-11-17 11:43:53,lan/sala1/sensor/hum,27.16
2025-11-17 11:43:53,lan/sala1/sensor/temp,24.12
2025-11-17 11:43:54,lan/sala2/sensor/temp,22.69
2025-11-17 11:43:55,lan/sala1/sensor/hum,27.42
2025-11-17 11:43:55,lan/sala1/sensor/temp,29.39
2025-11-17 11:43:56,lan/sala2/sensor/temp,18.79
2025-11-17 11:43:57,lan/sala1/sensor/hum,26.87
2025-11-17 11:43:57,lan/sala1/sensor/temp,26.87
2025-11-17 11:43:58,lan/sala2/sensor/temp,27.7
2025-11-17 11:43:59,lan/sala1/sensor/hum,21.91
2025-11-17 11:43:59,lan/sala1/sensor/temp,19.91
2025-11-17 11:44:00,lan/sala2/sensor/temp,27.82
2025-11-17 11:44:01,lan/sala1/sensor/hum,27.73
2025-11-17 11:44:01,lan/sala1/sensor/temp,26.96
2025-11-17 11:44:02,lan/sala2/sensor/temp,26.96
2025-11-17 11:44:03,lan/sala1/sensor/hum,19.46
2025-11-17 11:44:03,lan/sala1/sensor/temp,26.67
2025-11-17 11:44:04,lan/sala2/sensor/temp,21.2
2025-11-17 11:44:05,lan/sala1/sensor/hum,29.13
2025-11-17 11:44:05,lan/sala1/sensor/temp,21.65
2025-11-17 11:44:06,lan/sala2/sensor/temp,27.04
2025-11-17 11:44:07,lan/sala1/sensor/hum,20.96
2025-11-17 11:44:07,lan/sala1/sensor/temp,25.46
2025-11-17 11:44:08,lan/sala2/sensor/temp,19.97
2025-11-17 11:44:09,lan/sala1/sensor/hum,18.05
2025-11-17 11:44:09,lan/sala1/sensor/temp,22.68
2025-11-17 11:44:10,lan/sala2/sensor/temp,21.39
2025-11-17 11:44:11,lan/sala1/sensor/hum,24.05
2025-11-17 11:44:11,lan/sala1/sensor/temp,29.45
2025-11-17 11:44:12,lan/sala2/sensor/temp,19.87
2025-11-17 11:44:13,lan/sala1/sensor/hum,26.13
